tick,event,task
18959,ISR_ENTER,idle
18960,THREAD_READY,task1
18960,SWITCH,task1
18960,ISR_EXIT,idle
18960,SEM_WAIT,task1
18960,SEM_BLOCK,task1
18960,SWITCH,idle
18960,ISR_ENTER,idle
18961,ISR_EXIT,idle
18961,ISR_ENTER,idle
18962,ISR_EXIT,idle
18962,ISR_ENTER,idle
18963,ISR_EXIT,idle
18963,ISR_ENTER,idle
18964,ISR_EXIT,idle
18964,ISR_ENTER,idle
18965,ISR_EXIT,idle
18965,ISR_ENTER,idle
18966,ISR_EXIT,idle
18966,ISR_ENTER,idle
18967,ISR_EXIT,idle
18967,ISR_ENTER,idle
18968,ISR_EXIT,idle
18968,ISR_ENTER,idle
18969,ISR_EXIT,idle
18969,ISR_ENTER,idle
18970,THREAD_READY,task2
18970,SWITCH,task2
18970,ISR_EXIT,idle
18970,SEM_WAIT,task2
18970,SEM_WAIT,task2
18970,SEM_SIGNAL,task2
18970,SEM_SIGNAL,task2
18970,SEM_WAKE,task1
18970,THREAD_READY,task1
18970,SWITCH,task1
18970,SEM_WAIT,task1
18970,SEM_SIGNAL,task1
18970,SEM_SIGNAL,task1
18970,SWITCH,task2
18970,SWITCH,idle
18970,ISR_ENTER,idle
18971,ISR_EXIT,idle
18971,ISR_ENTER,idle
18972,ISR_EXIT,idle
18972,ISR_ENTER,idle
18973,ISR_EXIT,idle
18973,ISR_ENTER,idle
18974,ISR_EXIT,idle
18974,ISR_ENTER,idle
18975,ISR_EXIT,idle
18975,ISR_ENTER,idle
18976,ISR_EXIT,idle
18976,ISR_ENTER,idle
18977,ISR_EXIT,idle
18977,ISR_ENTER,idle
18978,ISR_EXIT,idle
18978,ISR_ENTER,idle
18979,ISR_EXIT,idle
18979,ISR_ENTER,idle
18980,ISR_EXIT,idle
18980,ISR_ENTER,idle
18981,ISR_EXIT,idle
18981,ISR_ENTER,idle
18982,ISR_EXIT,idle
18982,ISR_ENTER,idle
18983,ISR_EXIT,idle
18983,ISR_ENTER,idle
18984,ISR_EXIT,idle
18984,ISR_ENTER,idle
18985,ISR_EXIT,idle
18985,ISR_ENTER,idle
18986,ISR_EXIT,idle
18986,ISR_ENTER,idle
18987,ISR_EXIT,idle
18987,ISR_ENTER,idle
18988,ISR_EXIT,idle
18988,ISR_ENTER,idle
18989,ISR_EXIT,idle
18989,ISR_ENTER,idle
18990,THREAD_READY,task1
18990,SWITCH,task1
18990,ISR_EXIT,idle
18990,SEM_WAIT,task1
18990,SEM_BLOCK,task1
18990,SWITCH,idle
18990,ISR_ENTER,idle
18991,ISR_EXIT,idle
18991,ISR_ENTER,idle
18992,ISR_EXIT,idle
18992,ISR_ENTER,idle
18993,ISR_EXIT,idle
18993,ISR_ENTER,idle
18994,ISR_EXIT,idle
18994,ISR_ENTER,idle
18995,ISR_EXIT,idle
18995,ISR_ENTER,idle
18996,ISR_EXIT,idle
18996,ISR_ENTER,idle
18997,ISR_EXIT,idle
18997,ISR_ENTER,idle
18998,ISR_EXIT,idle
18998,ISR_ENTER,idle
18999,ISR_EXIT,idle
18999,ISR_ENTER,idle
19000,THREAD_READY,task3
19000,SWITCH,task3
19000,ISR_EXIT,idle
19000,SWITCH,idle
19000,ISR_ENTER,idle
19001,ISR_EXIT,idle
19001,ISR_ENTER,idle
19002,ISR_EXIT,idle
19002,ISR_ENTER,idle
19003,ISR_EXIT,idle
19003,ISR_ENTER,idle
19004,ISR_EXIT,idle
19004,ISR_ENTER,idle
19005,THREAD_READY,task2
19005,SWITCH,task2
19005,ISR_EXIT,idle
19005,SEM_WAIT,task2
19005,SEM_WAIT,task2
19005,SEM_SIGNAL,task2
19005,SEM_SIGNAL,task2
19005,SEM_WAKE,task1
19005,THREAD_READY,task1
19005,SWITCH,task1
19005,SEM_WAIT,task1
19005,SEM_SIGNAL,task1
19005,SEM_SIGNAL,task1
19005,SWITCH,task2
19005,SWITCH,idle
19005,ISR_ENTER,idle
19006,ISR_EXIT,idle
19006,ISR_ENTER,idle
19007,ISR_EXIT,idle
19007,ISR_ENTER,idle
19008,ISR_EXIT,idle
19008,ISR_ENTER,idle
19009,ISR_EXIT,idle
19009,ISR_ENTER,idle
19010,ISR_EXIT,idle
19010,ISR_ENTER,idle
19011,ISR_EXIT,idle
19011,ISR_ENTER,idle
19012,ISR_EXIT,idle
19012,ISR_ENTER,idle
19013,ISR_EXIT,idle
19013,ISR_ENTER,idle
19014,ISR_EXIT,idle
19014,ISR_ENTER,idle
19015,ISR_EXIT,idle
19015,ISR_ENTER,idle
19016,ISR_EXIT,idle
19016,ISR_ENTER,idle
19017,ISR_EXIT,idle
19017,ISR_ENTER,idle
19018,ISR_EXIT,idle
19018,ISR_ENTER,idle
19019,ISR_EXIT,idle
19019,ISR_ENTER,idle
19020,THREAD_READY,task1
19020,SWITCH,task1
19020,ISR_EXIT,idle
19020,SEM_WAIT,task1
19020,SEM_BLOCK,task1
19020,SWITCH,idle
19020,ISR_ENTER,idle
19021,ISR_EXIT,idle
19021,ISR_ENTER,idle
19022,ISR_EXIT,idle
19022,ISR_ENTER,idle
19023,ISR_EXIT,idle
19023,ISR_ENTER,idle
19024,ISR_EXIT,idle
19024,ISR_ENTER,idle
19025,ISR_EXIT,idle
19025,ISR_ENTER,idle
19026,ISR_EXIT,idle
19026,ISR_ENTER,idle
19027,ISR_EXIT,idle
19027,ISR_ENTER,idle
19028,ISR_EXIT,idle
19028,ISR_ENTER,idle
19029,ISR_EXIT,idle
19029,ISR_ENTER,idle
19030,ISR_EXIT,idle
19030,ISR_ENTER,idle
19031,ISR_EXIT,idle
19031,ISR_ENTER,idle
19032,ISR_EXIT,idle
19032,ISR_ENTER,idle
19033,ISR_EXIT,idle
19033,ISR_ENTER,idle
19034,ISR_EXIT,idle
19034,ISR_ENTER,idle
19035,ISR_EXIT,idle
19035,ISR_ENTER,idle
19036,ISR_EXIT,idle
19036,ISR_ENTER,idle
19037,ISR_EXIT,idle
19037,ISR_ENTER,idle
19038,ISR_EXIT,idle
19038,ISR_ENTER,idle
19039,ISR_EXIT,idle
19039,ISR_ENTER,idle
19040,THREAD_READY,task2
19040,SWITCH,task2
19040,ISR_EXIT,idle
19040,SEM_WAIT,task2
19040,SEM_WAIT,task2
19040,SEM_SIGNAL,task2
19040,SEM_SIGNAL,task2
19040,SEM_WAKE,task1
19040,THREAD_READY,task1
19040,SWITCH,task1
19040,SEM_WAIT,task1
19040,SEM_SIGNAL,task1
19040,SEM_SIGNAL,task1
19040,SWITCH,task2
19040,SWITCH,idle
19040,ISR_ENTER,idle
19041,ISR_EXIT,idle
19041,ISR_ENTER,idle
19042,ISR_EXIT,idle
19042,ISR_ENTER,idle
19043,ISR_EXIT,idle
19043,ISR_ENTER,idle
19044,ISR_EXIT,idle
19044,ISR_ENTER,idle
19045,ISR_EXIT,idle
19045,ISR_ENTER,idle
19046,ISR_EXIT,idle
19046,ISR_ENTER,idle
19047,ISR_EXIT,idle
19047,ISR_ENTER,idle
19048,ISR_EXIT,idle
19048,ISR_ENTER,idle
19049,ISR_EXIT,idle
19049,ISR_ENTER,idle
19050,THREAD_READY,task1
19050,THREAD_READY,task3
19050,SWITCH,task1
19050,ISR_EXIT,idle
19050,SEM_WAIT,task1
19050,SEM_BLOCK,task1
19050,SWITCH,task3
19050,SWITCH,idle
19050,ISR_ENTER,idle
19051,ISR_EXIT,idle
19051,ISR_ENTER,idle
19052,ISR_EXIT,idle
19052,ISR_ENTER,idle
19053,ISR_EXIT,idle
19053,ISR_ENTER,idle
19054,ISR_EXIT,idle
19054,ISR_ENTER,idle
19055,ISR_EXIT,idle
19055,ISR_ENTER,idle
19056,ISR_EXIT,idle
19056,ISR_ENTER,idle
19057,ISR_EXIT,idle
19057,ISR_ENTER,idle
19058,ISR_EXIT,idle
19058,ISR_ENTER,idle
19059,ISR_EXIT,idle
19059,ISR_ENTER,idle
19060,ISR_EXIT,idle
19060,ISR_ENTER,idle
19061,ISR_EXIT,idle
19061,ISR_ENTER,idle
19062,ISR_EXIT,idle
19062,ISR_ENTER,idle
19063,ISR_EXIT,idle
19063,ISR_ENTER,idle
19064,ISR_EXIT,idle
19064,ISR_ENTER,idle
19065,ISR_EXIT,idle
19065,ISR_ENTER,idle
19066,ISR_EXIT,idle
19066,ISR_ENTER,idle
19067,ISR_EXIT,idle
19067,ISR_ENTER,idle
19068,ISR_EXIT,idle
19068,ISR_ENTER,idle
19069,ISR_EXIT,idle
19069,ISR_ENTER,idle
19070,ISR_EXIT,idle
19070,ISR_ENTER,idle
19071,ISR_EXIT,idle
19071,ISR_ENTER,idle
19072,ISR_EXIT,idle
19072,ISR_ENTER,idle
19073,ISR_EXIT,idle
19073,ISR_ENTER,idle
19074,ISR_EXIT,idle
19074,ISR_ENTER,idle
19075,THREAD_READY,task2
19075,SWITCH,task2
19075,ISR_EXIT,idle
19075,SEM_WAIT,task2
19075,SEM_WAIT,task2
19075,SEM_SIGNAL,task2
19075,SEM_SIGNAL,task2
19075,SEM_WAKE,task1
19075,THREAD_READY,task1
19075,SWITCH,task1
19075,SEM_WAIT,task1
19075,SEM_SIGNAL,task1
19075,SEM_SIGNAL,task1
19075,SWITCH,task2
19075,SWITCH,idle
19075,ISR_ENTER,idle
19076,ISR_EXIT,idle
19076,ISR_ENTER,idle
19077,ISR_EXIT,idle
19077,ISR_ENTER,idle
19078,ISR_EXIT,idle
19078,ISR_ENTER,idle
19079,ISR_EXIT,idle
19079,ISR_ENTER,idle
19080,THREAD_READY,task1
19080,SWITCH,task1
19080,ISR_EXIT,idle
19080,SEM_WAIT,task1
19080,SEM_BLOCK,task1
19080,SWITCH,idle
19080,ISR_ENTER,idle
19081,ISR_EXIT,idle
19081,ISR_ENTER,idle
19082,ISR_EXIT,idle
19082,ISR_ENTER,idle
19083,ISR_EXIT,idle
19083,ISR_ENTER,idle
19084,ISR_EXIT,idle
19084,ISR_ENTER,idle
19085,ISR_EXIT,idle
19085,ISR_ENTER,idle
19086,ISR_EXIT,idle
19086,ISR_ENTER,idle
19087,ISR_EXIT,idle
19087,ISR_ENTER,idle
19088,ISR_EXIT,idle
19088,ISR_ENTER,idle
19089,ISR_EXIT,idle
19089,ISR_ENTER,idle
19090,ISR_EXIT,idle
19090,ISR_ENTER,idle
19091,ISR_EXIT,idle
19091,ISR_ENTER,idle
19092,ISR_EXIT,idle
19092,ISR_ENTER,idle
19093,ISR_EXIT,idle
19093,ISR_ENTER,idle
19094,ISR_EXIT,idle
19094,ISR_ENTER,idle
19095,ISR_EXIT,idle
19095,ISR_ENTER,idle
19096,ISR_EXIT,idle
19096,ISR_ENTER,idle
19097,ISR_EXIT,idle
19097,ISR_ENTER,idle
19098,ISR_EXIT,idle
19098,ISR_ENTER,idle
19099,ISR_EXIT,idle
19099,ISR_ENTER,idle
19100,THREAD_READY,task3
19100,SWITCH,task3
19100,ISR_EXIT,idle
19100,SWITCH,idle
19100,ISR_ENTER,idle
19101,ISR_EXIT,idle
19101,ISR_ENTER,idle
19102,ISR_EXIT,idle
19102,ISR_ENTER,idle
19103,ISR_EXIT,idle
19103,ISR_ENTER,idle
19104,ISR_EXIT,idle
19104,ISR_ENTER,idle
19105,ISR_EXIT,idle
19105,ISR_ENTER,idle
19106,ISR_EXIT,idle
19106,ISR_ENTER,idle
19107,ISR_EXIT,idle
19107,ISR_ENTER,idle
19108,ISR_EXIT,idle
19108,ISR_ENTER,idle
19109,ISR_EXIT,idle
19109,ISR_ENTER,idle
19110,THREAD_READY,task1
19110,THREAD_READY,task2
19110,SWITCH,task2
19110,ISR_EXIT,idle
19110,SEM_WAIT,task2
19110,SEM_WAIT,task2
19110,SEM_SIGNAL,task2
19110,SEM_SIGNAL,task2
19110,SEM_WAKE,task1
19110,THREAD_READY,task1
19110,SWITCH,task1
19110,SEM_WAIT,task1
19110,SEM_SIGNAL,task1
19110,SEM_SIGNAL,task1
19110,SWITCH,task2
19110,SWITCH,idle
19110,ISR_ENTER,idle
19111,ISR_EXIT,idle
19111,ISR_ENTER,idle
19112,ISR_EXIT,idle
19112,ISR_ENTER,idle
19113,ISR_EXIT,idle
19113,ISR_ENTER,idle
19114,ISR_EXIT,idle
19114,ISR_ENTER,idle
19115,ISR_EXIT,idle
19115,ISR_ENTER,idle
19116,ISR_EXIT,idle
19116,ISR_ENTER,idle
19117,ISR_EXIT,idle
19117,ISR_ENTER,idle
19118,ISR_EXIT,idle
19118,ISR_ENTER,idle
19119,ISR_EXIT,idle
19119,ISR_ENTER,idle
19120,ISR_EXIT,idle
19120,ISR_ENTER,idle
19121,ISR_EXIT,idle
19121,ISR_ENTER,idle
19122,ISR_EXIT,idle
19122,ISR_ENTER,idle
19123,ISR_EXIT,idle
19123,ISR_ENTER,idle
19124,ISR_EXIT,idle
19124,ISR_ENTER,idle
19125,ISR_EXIT,idle
19125,ISR_ENTER,idle
19126,ISR_EXIT,idle
19126,ISR_ENTER,idle
19127,ISR_EXIT,idle
19127,ISR_ENTER,idle
19128,ISR_EXIT,idle
19128,ISR_ENTER,idle
19129,ISR_EXIT,idle
19129,ISR_ENTER,idle
19130,ISR_EXIT,idle
19130,ISR_ENTER,idle
19131,ISR_EXIT,idle
19131,ISR_ENTER,idle
19132,ISR_EXIT,idle
19132,ISR_ENTER,idle
19133,ISR_EXIT,idle
19133,ISR_ENTER,idle
19134,ISR_EXIT,idle
19134,ISR_ENTER,idle
19135,ISR_EXIT,idle
19135,ISR_ENTER,idle
19136,ISR_EXIT,idle
19136,ISR_ENTER,idle
19137,ISR_EXIT,idle
19137,ISR_ENTER,idle
19138,ISR_EXIT,idle
19138,ISR_ENTER,idle
19139,ISR_EXIT,idle
19139,ISR_ENTER,idle
19140,THREAD_READY,task1
19140,SWITCH,task1
19140,ISR_EXIT,idle
19140,SEM_WAIT,task1
19140,SEM_BLOCK,task1
19140,SWITCH,idle
19140,ISR_ENTER,idle
19141,ISR_EXIT,idle
19141,ISR_ENTER,idle
19142,ISR_EXIT,idle
19142,ISR_ENTER,idle
19143,ISR_EXIT,idle
19143,ISR_ENTER,idle
19144,ISR_EXIT,idle
19144,ISR_ENTER,idle
19145,THREAD_READY,task2
19145,SWITCH,task2
19145,ISR_EXIT,idle
19145,SEM_WAIT,task2
19145,SEM_WAIT,task2
19145,SEM_SIGNAL,task2
19145,SEM_SIGNAL,task2
19145,SEM_WAKE,task1
19145,THREAD_READY,task1
19145,SWITCH,task1
19145,SEM_WAIT,task1
19145,SEM_SIGNAL,task1
19145,SEM_SIGNAL,task1
19145,SWITCH,task2
19145,SWITCH,idle
19145,ISR_ENTER,idle
19146,ISR_EXIT,idle
19146,ISR_ENTER,idle
19147,ISR_EXIT,idle
19147,ISR_ENTER,idle
19148,ISR_EXIT,idle
19148,ISR_ENTER,idle
19149,ISR_EXIT,idle
19149,ISR_ENTER,idle
19150,THREAD_READY,task3
19150,SWITCH,task3
19150,ISR_EXIT,idle
19150,SWITCH,idle
19150,ISR_ENTER,idle
19151,ISR_EXIT,idle
19151,ISR_ENTER,idle
19152,ISR_EXIT,idle
19152,ISR_ENTER,idle
19153,ISR_EXIT,idle
19153,ISR_ENTER,idle
19154,ISR_EXIT,idle
19154,ISR_ENTER,idle
19155,ISR_EXIT,idle
19155,ISR_ENTER,idle
19156,ISR_EXIT,idle
19156,ISR_ENTER,idle
19157,ISR_EXIT,idle
19157,ISR_ENTER,idle
19158,ISR_EXIT,idle
19158,ISR_ENTER,idle
19159,ISR_EXIT,idle
19159,ISR_ENTER,idle
19160,ISR_EXIT,idle
19160,ISR_ENTER,idle
19161,ISR_EXIT,idle
19161,ISR_ENTER,idle
19162,ISR_EXIT,idle
19162,ISR_ENTER,idle
19163,ISR_EXIT,idle
19163,ISR_ENTER,idle
19164,ISR_EXIT,idle
19164,ISR_ENTER,idle
19165,ISR_EXIT,idle
19165,ISR_ENTER,idle
19166,ISR_EXIT,idle
19166,ISR_ENTER,idle
19167,ISR_EXIT,idle
19167,ISR_ENTER,idle
19168,ISR_EXIT,idle
19168,ISR_ENTER,idle
19169,ISR_EXIT,idle
19169,ISR_ENTER,idle
19170,THREAD_READY,task1
19170,SWITCH,task1
19170,ISR_EXIT,idle
19170,SEM_WAIT,task1
19170,SEM_BLOCK,task1
19170,SWITCH,idle
19170,ISR_ENTER,idle
19171,ISR_EXIT,idle
19171,ISR_ENTER,idle
19172,ISR_EXIT,idle
19172,ISR_ENTER,idle
19173,ISR_EXIT,idle
19173,ISR_ENTER,idle
19174,ISR_EXIT,idle
19174,ISR_ENTER,idle
19175,ISR_EXIT,idle
19175,ISR_ENTER,idle
19176,ISR_EXIT,idle
19176,ISR_ENTER,idle
19177,ISR_EXIT,idle
19177,ISR_ENTER,idle
19178,ISR_EXIT,idle
19178,ISR_ENTER,idle
19179,ISR_EXIT,idle
19179,ISR_ENTER,idle
19180,THREAD_READY,task2
19180,SWITCH,task2
19180,ISR_EXIT,idle
19180,SEM_WAIT,task2
19180,SEM_WAIT,task2
19180,SEM_SIGNAL,task2
19180,SEM_SIGNAL,task2
19180,SEM_WAKE,task1
19180,THREAD_READY,task1
19180,SWITCH,task1
19180,SEM_WAIT,task1
19180,SEM_SIGNAL,task1
19180,SEM_SIGNAL,task1
19180,SWITCH,task2
19180,SWITCH,idle
19180,ISR_ENTER,idle
19181,ISR_EXIT,idle
19181,ISR_ENTER,idle
19182,ISR_EXIT,idle
19182,ISR_ENTER,idle
19183,ISR_EXIT,idle
19183,ISR_ENTER,idle
19184,ISR_EXIT,idle
19184,ISR_ENTER,idle
19185,ISR_EXIT,idle
19185,ISR_ENTER,idle
19186,ISR_EXIT,idle
19186,ISR_ENTER,idle
19187,ISR_EXIT,idle
19187,ISR_ENTER,idle
19188,ISR_EXIT,idle
19188,ISR_ENTER,idle
19189,ISR_EXIT,idle
19189,ISR_ENTER,idle
19190,ISR_EXIT,idle
19190,ISR_ENTER,idle
19191,ISR_EXIT,idle
19191,ISR_ENTER,idle
19192,ISR_EXIT,idle
19192,ISR_ENTER,idle
19193,ISR_EXIT,idle
19193,ISR_ENTER,idle
19194,ISR_EXIT,idle
19194,ISR_ENTER,idle
19195,ISR_EXIT,idle
19195,ISR_ENTER,idle
19196,ISR_EXIT,idle
19196,ISR_ENTER,idle
19197,ISR_EXIT,idle
19197,ISR_ENTER,idle
19198,ISR_EXIT,idle
19198,ISR_ENTER,idle
19199,ISR_EXIT,idle
19199,ISR_ENTER,idle
19200,THREAD_READY,task1
19200,THREAD_READY,task3
19200,SWITCH,task1
19200,ISR_EXIT,idle
19200,SEM_WAIT,task1
19200,SEM_BLOCK,task1
19200,SWITCH,task3
19200,SWITCH,idle
19200,ISR_ENTER,idle
19201,ISR_EXIT,idle
19201,ISR_ENTER,idle
19202,ISR_EXIT,idle
19202,ISR_ENTER,idle
19203,ISR_EXIT,idle
19203,ISR_ENTER,idle
19204,ISR_EXIT,idle
19204,ISR_ENTER,idle
19205,ISR_EXIT,idle
19205,ISR_ENTER,idle
19206,ISR_EXIT,idle
19206,ISR_ENTER,idle
19207,ISR_EXIT,idle
19207,ISR_ENTER,idle
19208,ISR_EXIT,idle
19208,ISR_ENTER,idle
19209,ISR_EXIT,idle
19209,ISR_ENTER,idle
19210,ISR_EXIT,idle
19210,ISR_ENTER,idle
19211,ISR_EXIT,idle
19211,ISR_ENTER,idle
19212,ISR_EXIT,idle
19212,ISR_ENTER,idle
19213,ISR_EXIT,idle
19213,ISR_ENTER,idle
19214,ISR_EXIT,idle
19214,ISR_ENTER,idle
19215,THREAD_READY,task2
19215,SWITCH,task2
19215,ISR_EXIT,idle
19215,SEM_WAIT,task2
19215,SEM_WAIT,task2
19215,SEM_SIGNAL,task2
19215,SEM_SIGNAL,task2
19215,SEM_WAKE,task1
19215,THREAD_READY,task1
19215,SWITCH,task1
19215,SEM_WAIT,task1
19215,SEM_SIGNAL,task1
19215,SEM_SIGNAL,task1
19215,SWITCH,task2
19215,SWITCH,idle
19215,ISR_ENTER,idle
19216,ISR_EXIT,idle
19216,ISR_ENTER,idle
19217,ISR_EXIT,idle
19217,ISR_ENTER,idle
19218,ISR_EXIT,idle
19218,ISR_ENTER,idle
19219,ISR_EXIT,idle
19219,ISR_ENTER,idle
19220,ISR_EXIT,idle
19220,ISR_ENTER,idle
19221,ISR_EXIT,idle
19221,ISR_ENTER,idle
19222,ISR_EXIT,idle
19222,ISR_ENTER,idle
19223,ISR_EXIT,idle
19223,ISR_ENTER,idle
19224,ISR_EXIT,idle
19224,ISR_ENTER,idle
19225,ISR_EXIT,idle
19225,ISR_ENTER,idle
19226,ISR_EXIT,idle
19226,ISR_ENTER,idle
19227,ISR_EXIT,idle
19227,ISR_ENTER,idle
19228,ISR_EXIT,idle
19228,ISR_ENTER,idle
19229,ISR_EXIT,idle
19229,ISR_ENTER,idle
19230,THREAD_READY,task1
19230,SWITCH,task1
19230,ISR_EXIT,idle
19230,SEM_WAIT,task1
19230,SEM_BLOCK,task1
19230,SWITCH,idle
19230,ISR_ENTER,idle
19231,ISR_EXIT,idle
19231,ISR_ENTER,idle
19232,ISR_EXIT,idle
19232,ISR_ENTER,idle
19233,ISR_EXIT,idle
19233,ISR_ENTER,idle
19234,ISR_EXIT,idle
19234,ISR_ENTER,idle
19235,ISR_EXIT,idle
19235,ISR_ENTER,idle
19236,ISR_EXIT,idle
19236,ISR_ENTER,idle
19237,ISR_EXIT,idle
19237,ISR_ENTER,idle
19238,ISR_EXIT,idle
19238,ISR_ENTER,idle
19239,ISR_EXIT,idle
19239,ISR_ENTER,idle
19240,ISR_EXIT,idle
19240,ISR_ENTER,idle
19241,ISR_EXIT,idle
19241,ISR_ENTER,idle
19242,ISR_EXIT,idle
19242,ISR_ENTER,idle
19243,ISR_EXIT,idle
19243,ISR_ENTER,idle
19244,ISR_EXIT,idle
19244,ISR_ENTER,idle
19245,ISR_EXIT,idle
19245,ISR_ENTER,idle
19246,ISR_EXIT,idle
19246,ISR_ENTER,idle
19247,ISR_EXIT,idle
19247,ISR_ENTER,idle
19248,ISR_EXIT,idle
19248,ISR_ENTER,idle
19249,ISR_EXIT,idle
19249,ISR_ENTER,idle
19250,THREAD_READY,task2
19250,THREAD_READY,task3
19250,SWITCH,task2
19250,ISR_EXIT,idle
19250,SEM_WAIT,task2
19250,SEM_WAIT,task2
19250,SEM_SIGNAL,task2
19250,SEM_SIGNAL,task2
19250,SEM_WAKE,task1
19250,THREAD_READY,task1
19250,SWITCH,task1
19250,SEM_WAIT,task1
19250,SEM_SIGNAL,task1
19250,SEM_SIGNAL,task1
19250,SWITCH,task2
19250,SWITCH,task3
19250,SWITCH,idle
19250,ISR_ENTER,idle
19251,ISR_EXIT,idle
19251,ISR_ENTER,idle
19252,ISR_EXIT,idle
19252,ISR_ENTER,idle
19253,ISR_EXIT,idle
19253,ISR_ENTER,idle
19254,ISR_EXIT,idle
19254,ISR_ENTER,idle
19255,ISR_EXIT,idle
19255,ISR_ENTER,idle
19256,ISR_EXIT,idle
19256,ISR_ENTER,idle
19257,ISR_EXIT,idle
19257,ISR_ENTER,idle
19258,ISR_EXIT,idle
19258,ISR_ENTER,idle
19259,ISR_EXIT,idle
19259,ISR_ENTER,idle
19260,THREAD_READY,task1
19260,SWITCH,task1
19260,ISR_EXIT,idle
19260,SEM_WAIT,task1
19260,SEM_BLOCK,task1
19260,SWITCH,idle
19260,ISR_ENTER,idle
19261,ISR_EXIT,idle
19261,ISR_ENTER,idle
19262,ISR_EXIT,idle
19262,ISR_ENTER,idle
19263,ISR_EXIT,idle
19263,ISR_ENTER,idle
19264,ISR_EXIT,idle
19264,ISR_ENTER,idle
19265,ISR_EXIT,idle
19265,ISR_ENTER,idle
19266,ISR_EXIT,idle
19266,ISR_ENTER,idle
19267,ISR_EXIT,idle
19267,ISR_ENTER,idle
19268,ISR_EXIT,idle
19268,ISR_ENTER,idle
19269,ISR_EXIT,idle
19269,ISR_ENTER,idle
19270,ISR_EXIT,idle
19270,ISR_ENTER,idle
19271,ISR_EXIT,idle
19271,ISR_ENTER,idle
19272,ISR_EXIT,idle
19272,ISR_ENTER,idle
19273,ISR_EXIT,idle
19273,ISR_ENTER,idle
19274,ISR_EXIT,idle
19274,ISR_ENTER,idle
19275,ISR_EXIT,idle
19275,ISR_ENTER,idle
19276,ISR_EXIT,idle
19276,ISR_ENTER,idle
19277,ISR_EXIT,idle
19277,ISR_ENTER,idle
19278,ISR_EXIT,idle
19278,ISR_ENTER,idle
19279,ISR_EXIT,idle
19279,ISR_ENTER,idle
19280,ISR_EXIT,idle
19280,ISR_ENTER,idle
19281,ISR_EXIT,idle
19281,ISR_ENTER,idle
19282,ISR_EXIT,idle
19282,ISR_ENTER,idle
19283,ISR_EXIT,idle
19283,ISR_ENTER,idle
19284,ISR_EXIT,idle
19284,ISR_ENTER,idle
19285,THREAD_READY,task2
19285,SWITCH,task2
19285,ISR_EXIT,idle
19285,SEM_WAIT,task2
19285,SEM_WAIT,task2
19285,SEM_SIGNAL,task2
19285,SEM_SIGNAL,task2
19285,SEM_WAKE,task1
19285,THREAD_READY,task1
19285,SWITCH,task1
19285,SEM_WAIT,task1
19285,SEM_SIGNAL,task1
19285,SEM_SIGNAL,task1
19285,SWITCH,task2
19285,SWITCH,idle
19285,ISR_ENTER,idle
19286,ISR_EXIT,idle
19286,ISR_ENTER,idle
19287,ISR_EXIT,idle
19287,ISR_ENTER,idle
19288,ISR_EXIT,idle
19288,ISR_ENTER,idle
19289,ISR_EXIT,idle
19289,ISR_ENTER,idle
19290,THREAD_READY,task1
19290,SWITCH,task1
19290,ISR_EXIT,idle
19290,SEM_WAIT,task1
19290,SEM_BLOCK,task1
19290,SWITCH,idle
19290,ISR_ENTER,idle
19291,ISR_EXIT,idle
19291,ISR_ENTER,idle
19292,ISR_EXIT,idle
19292,ISR_ENTER,idle
19293,ISR_EXIT,idle
19293,ISR_ENTER,idle
19294,ISR_EXIT,idle
19294,ISR_ENTER,idle
19295,ISR_EXIT,idle
19295,ISR_ENTER,idle
19296,ISR_EXIT,idle
19296,ISR_ENTER,idle
19297,ISR_EXIT,idle
19297,ISR_ENTER,idle
19298,ISR_EXIT,idle
19298,ISR_ENTER,idle
19299,ISR_EXIT,idle
19299,ISR_ENTER,idle
19300,THREAD_READY,task3
19300,SWITCH,task3
19300,ISR_EXIT,idle
19300,SWITCH,idle
19300,ISR_ENTER,idle
19301,ISR_EXIT,idle
19301,ISR_ENTER,idle
19302,ISR_EXIT,idle
19302,ISR_ENTER,idle
19303,ISR_EXIT,idle
19303,ISR_ENTER,idle
19304,ISR_EXIT,idle
19304,ISR_ENTER,idle
19305,ISR_EXIT,idle
19305,ISR_ENTER,idle
19306,ISR_EXIT,idle
19306,ISR_ENTER,idle
19307,ISR_EXIT,idle
19307,ISR_ENTER,idle
19308,ISR_EXIT,idle
19308,ISR_ENTER,idle
19309,ISR_EXIT,idle
19309,ISR_ENTER,idle
19310,ISR_EXIT,idle
19310,ISR_ENTER,idle
19311,ISR_EXIT,idle
19311,ISR_ENTER,idle
19312,ISR_EXIT,idle
19312,ISR_ENTER,idle
19313,ISR_EXIT,idle
19313,ISR_ENTER,idle
19314,ISR_EXIT,idle
19314,ISR_ENTER,idle
19315,ISR_EXIT,idle
19315,ISR_ENTER,idle
19316,ISR_EXIT,idle
19316,ISR_ENTER,idle
19317,ISR_EXIT,idle
19317,ISR_ENTER,idle
19318,ISR_EXIT,idle
19318,ISR_ENTER,idle
19319,ISR_EXIT,idle
19319,ISR_ENTER,idle
19320,THREAD_READY,task1
19320,THREAD_READY,task2
19320,SWITCH,task2
19320,ISR_EXIT,idle
19320,SEM_WAIT,task2
19320,SEM_WAIT,task2
19320,SEM_SIGNAL,task2
19320,SEM_SIGNAL,task2
19320,SEM_WAKE,task1
